"Length/ht (cm) L M S 3rd 5th 10th 25th 50th 75th 90th 95th 97th"
"55 -0.2884934 4.262201 0.1463141 3.270611 3.377405 3.550799 3.866993 4.262201 4.711024 5.168369 5.469646 5.677499"
"56 -0.2479972 4.537708 0.1453321 3.483189 3.597322 3.782347 4.118832 4.537708 5.011114 5.491004 5.805763 6.022289"
"57 -0.2097751 4.823532 0.1443236 3.704359 3.826065 4.023073 4.380409 4.823532 5.322052 5.824938 6.153447 6.378826"
"58 -0.173664 5.115376 0.1432929 3.93088 4.060277 4.269433 4.647845 5.115376 5.63908 6.164951 6.507181 6.74139"
"59 -0.1395242 5.409643 0.142244 4.160036 4.297143 4.518453 4.91788 5.409643 5.958229 6.506714 6.862404 7.105263"
"60 -0.1072307 5.70342 0.1411812 4.389624 4.534378 4.767718 5.187872 5.70342 6.276301 6.846757 7.215479 7.466693"
"61 -7.67E-02 5.994351 0.140108 4.617854 4.770126 5.015267 5.455678 5.994351 6.590723 7.182307 7.563508 7.822704"
"62 -4.78E-02 6.280791 0.1390289 4.843474 5.003085 5.25972 5.719789 6.280791 6.899716 7.511475 7.904541 8.171306"
"63 -2.05E-02 6.561486 0.1379487 5.0655 5.232236 5.500004 5.979045 6.561486 7.201944 7.832855 8.237136 8.511036"
"64 5.23E-03 6.835534 0.1368732 5.283195 5.456817 5.735323 6.232594 6.835534 7.496467 8.145489 8.560328 8.840926"
"65 2.95E-02 7.10252 0.1358083 5.496188 5.676446 5.965279 6.480024 7.10252 7.782887 8.449013 8.873785 9.160669"
"66 5.23E-02 7.362306 0.1347597 5.704317 5.890957 6.189703 6.721171 7.362306 8.061115 8.743403 9.177532 9.470326"
"67 7.36E-02 7.614999 0.1337324 5.907608 6.100378 6.40863 6.956095 7.614999 8.331329 9.028927 9.471899 9.770272"
"68 9.33E-02 7.860802 0.1327307 6.106156 6.304809 6.622173 7.184941 7.860802 8.593812 9.305957 9.757324 10.06099"
"69 0.1114229 8.099893 0.1317592 6.300024 6.50432 6.830418 7.407831 8.099893 8.848818 9.574834 10.03421 10.34293"
"70 0.1280502 8.332456 0.1308216 6.489272 6.698982 7.033453 7.624891 8.332456 9.096605 9.835896 10.30294 10.61651"
"71 0.1431241 8.558799 0.1299206 6.674077 6.888981 7.231482 7.836369 8.558799 9.33756 10.08962 10.56406 10.8823"
"72 0.1566052 8.779374 0.1290575 6.854743 7.074634 7.424844 8.042648 8.779374 9.572219 10.33662 10.81824 11.14104"
"73 0.1685008 8.994642 0.1282327 7.031585 7.256267 7.613888 8.244126 8.994642 9.801119 10.57753 11.06616 11.39343"
"74 0.1788545 9.205198 0.1274461 7.205025 7.434321 7.799086 8.441328 9.205198 10.02493 10.81308 11.30861 11.64029"
"75 0.1877174 9.411796 0.126697 7.375611 7.609366 7.981042 8.634925 9.411796 10.2445 11.04422 11.54658 11.88265"
"76 0.1949868 9.615366 0.1259861 7.544055 7.782135 8.160525 8.825756 9.615366 10.46088 11.2721 11.7813 12.1218"
"77 0.200539 9.816813 0.1253135 7.711061 7.953347 8.338287 9.014635 9.816813 10.67507 11.49786 12.014 12.35901"
"78 0.2042664 10.01698 0.1246792 7.877287 8.123679 8.515032 9.202324 10.01698 10.88801 11.72253 12.24578 12.59544"
"79 0.2060711 10.21644 0.1240825 8.043194 8.293602 8.691246 9.389347 10.21644 11.10036 11.94684 12.47742 12.83189"
"80 0.2058675 10.41561 0.1235224 8.209122 8.463456 8.867281 9.576077 10.41561 11.31256 12.1713 12.70947 13.06897"
"81 0.2035548 10.61476 0.1229972 8.375317 8.633491 9.043386 9.762771 10.61476 11.52493 12.39628 12.94232 13.30708"
"82 0.1990158 10.81412 0.1225054 8.541998 8.80392 9.219771 9.949643 10.81412 11.73774 12.62207 13.17631 13.54657"
"83 0.1921251 11.01384 0.1220458 8.709328 8.9749 9.39659 10.13684 11.01384 11.95115 12.84889 13.41168 13.78772"
"84 0.1827456 11.21413 0.1216173 8.877491 9.146611 9.574016 10.32454 11.21413 12.16539 13.077 13.64874 14.03087"
"85 0.1707334 11.41516 0.1212184 9.046698 9.319259 9.752244 10.51293 11.41516 12.38068 13.30667 13.88779 14.27634"
"86 0.1559446 11.61719 0.1208475 9.217196 9.493082 9.931512 10.70224 11.61719 12.5973 13.53823 14.1292 14.52454"
"87 0.1382712 11.82043 0.1205036 9.389194 9.668291 10.11202 10.89267 11.82043 12.81549 13.77197 14.3733 14.77583"
"88 0.1176589 12.02514 0.1201856 9.56294 9.845129 10.29402 11.08449 12.02514 13.03554 14.00823 14.62048 15.03063"
"89 9.42E-02 12.23163 0.1198934 9.738623 10.0238 10.47773 11.27794 12.23163 13.25779 14.24738 14.87113 15.28936"
"90 6.82E-02 12.44021 0.1196276 9.916465 10.20454 10.66341 11.47332 12.44021 13.48261 14.48984 15.12571 15.5525"
"91 3.96E-02 12.65121 0.1193883 10.09666 10.38757 10.85131 11.6709 12.65121 13.71035 14.736 15.38465 15.82049"
"92 8.68E-03 12.86495 0.1191758 10.27941 10.5731 11.04166 11.87096 12.86495 13.94138 14.98628 15.64837 16.09379"
"93 -2.44E-02 13.08179 0.11899 10.46498 10.76141 11.23476 12.07386 13.08179 14.17611 15.24113 15.91738 16.37295"
"94 -5.95E-02 13.3021 0.1188309 10.65362 10.95276 11.4309 12.27988 13.3021 14.41493 15.501 16.19217 16.65847"
"95 -0.0966624 13.52617 0.1186987 10.84553 11.14737 11.63032 12.48932 13.52617 14.65819 15.7663 16.47319 16.95086"
"96 -0.1356916 13.75433 0.1185935 11.04096 11.3455 11.83328 12.70244 13.75433 14.90625 16.03744 16.76093 17.25063"
"97 -0.1765921 13.98691 0.1185151 11.24018 11.54742 12.04006 12.91957 13.98691 15.15952 16.31491 17.0559 17.55836"
"98 -0.2193121 14.22415 0.1184632 11.44335 11.75331 12.25087 13.14092 14.22415 15.41825 16.599 17.35849 17.87447"
"99 -0.2637837 14.46604 0.1184366 11.65049 11.96318 12.4657 13.36647 14.46604 15.68244 16.88978 17.66877 18.19909"
"100 -0.3099257 14.71239 0.1184348 11.86142 12.17685 12.68438 13.59605 14.71239 15.9519 17.18704 17.98659 18.53208"
"101 -0.3576491 14.9628 0.118457 12.07582 12.39399 12.90656 13.8293 14.9628 16.22623 17.49041 18.31157 18.87311"
"102 -0.4068382 15.21671 0.1185032 12.29321 12.61412 13.13175 14.06567 15.21671 16.5048 17.79925 18.64313 19.2216"
"103 -0.4573509 15.47349 0.1185726 12.51305 12.83668 13.35938 14.30458 15.47349 16.78697 18.11288 18.98056 19.57688"
"104 -0.5090442 15.73259 0.1186641 12.73488 13.06123 13.58898 14.54554 15.73259 17.07215 18.43069 19.32327 19.93835"
"105 -0.561787 15.99353 0.1187764 12.95829 13.28733 13.82013 14.78808 15.99353 17.35979 18.75214 19.67072 20.30551"
"106 -0.615418 16.25583 0.1189084 13.18288 13.51458 14.05239 15.03176 16.25583 17.64939 19.07665 20.02234 20.67779"
"107 -0.6697763 16.51905 0.1190582 13.40827 13.74261 14.2854 15.2762 16.51905 17.94045 19.40373 20.37762 21.0547"
"108 -0.7247227 16.78292 0.1192235 13.63426 13.9712 14.51893 15.52114 16.78292 18.23267 19.73302 20.73621 21.4359"
"109 -0.7801247 17.04722 0.1194028 13.86066 14.20016 14.75279 15.76638 17.04722 18.5258 20.06427 21.09786 21.82116"
"110 -0.8358768 17.31181 0.1195948 14.08733 14.42938 14.98687 16.01181 17.31181 18.81967 20.39729 21.4624 22.21035"
"111 -0.8918821 17.57659 0.1197981 14.31421 14.65877 15.22108 16.25734 17.57659 19.11417 20.73197 21.82976 22.60342"
"112 -0.948072 17.84155 0.1200114 14.54128 14.88833 15.45541 16.50295 17.84155 19.40928 21.06829 22.19992 23.0004"
"113 -1.004397 18.10667 0.1202339 14.76854 15.11804 15.68987 16.74865 18.10667 19.70497 21.40626 22.57295 23.40141"
"114 -1.060809 18.37197 0.1204646 14.99598 15.34792 15.92445 16.99444 18.37197 20.00125 21.74588 22.94889 23.80655"
"115 -1.117284 18.63742 0.1207026 15.22362 15.57797 16.15917 17.24033 18.63742 20.29811 22.08718 23.32781 24.21596"
"116 -1.173814 18.90305 0.1209471 15.45146 15.8082 16.39403 17.48632 18.90305 20.59555 22.43018 23.70979 24.62978"
"117 -1.230392 19.16884 0.1211972 15.67953 16.03864 16.62905 17.73242 19.16884 20.89358 22.7749 24.09493 25.04819"
"118 -1.287003 19.4348 0.121452 15.90783 16.26928 16.86424 17.97863 19.4348 21.19216 23.12135 24.48328 25.47132"
"119 -1.343639 19.7009 0.1217111 16.13636 16.50011 17.09958 18.22494 19.7009 21.49129 23.46955 24.87492 25.89936"
"120 -1.400307 19.96714 0.1219739 16.36511 16.73115 17.33508 18.47136 19.96714 21.79096 23.81953 25.26999 26.33253"
"121 -1.457011 20.23352 0.1222401 16.5941 16.9624 17.57076 18.71789 20.23352 22.09119 24.17134 25.66861 26.7711"
"122 -1.513755 20.50007 0.1225094 16.82335 17.19388 17.80662 18.96454 20.50007 22.39199 24.52506 26.07095 27.21533"
"123 -1.570547 20.76678 0.1227814 17.05287 17.4256 18.04267 19.21132 20.76678 22.69337 24.88072 26.47716 27.66554"
